1000,9067,9068,9068,9068,Events, Gigs & Nightlife
1000,9067,9170,9170,9170,Flea Market & Jumble Sale
1000,9067,9233,9233,9233,Other
114,1,1,1,1,Compra - Venta
114,1,3,3,3,CD - DVD
114,1,3,1066,1066,Estuches - Porta CDs DVDs
114,1,3,1067,1067,CDs V?rgenes
114,1,3,1068,1068,DVDs V?rgenes
114,1,3,1069,1069,Mini DVDs
114,1,3,1070,1070,Otros
114,1,4,4,4,Celulares - Tel?fonos
114,1,4,1088,1088,Accesorios para Celulares
114,1,4,1089,1089,Celulares
114,1,4,1090,1090,Centrales Telef?nicas
114,1,4,1091,1091,Faxes
114,1,4,1092,1092,Repuestos de Celulares
114,1,4,1093,1093,Tel?fonos Fijos
114,1,4,1094,1094,Otros Celulares y Tel?fonos
114,1,5,5,5,Colecciones - Antig?edades
114,1,5,1071,1071,Audio Antiguo
114,1,5,1072,1072,C?maras Fotogr?ficas Antiguas
114,1,5,1073,1073,Carteles Antiguos
114,1,5,1074,1074,Cristaler?a Antigua
114,1,5,1075,1075,Decoraci?n Antigua
114,1,5,1076,1076,Electrodom?sticos Antiguos
114,1,5,1077,1077,Herramientas Antiguas
114,1,5,1078,1078,Iluminaci?n Antigua
114,1,5,1079,1079,Indumentaria Antigua
114,1,5,1080,1080,Instrumentos Musicales Antiguos
114,1,5,1081,1081,Joyas y Relojes Antiguos
114,1,5,1082,1082,Juguetes Antiguos
114,1,5,1083,1083,Libros Antiguos
114,1,5,1084,1084,Muebles Antiguos
114,1,5,1085,1085,Tel?fonos Antiguos
114,1,5,1086,1086,Vajilla Antigua
114,1,5,1087,1087,Otras Antig?edades
114,1,6,6,6,Computadoras - Electr?nica
114,1,7,7,7,Deportes
114,1,8,8,8,Fotograf?a - Sonido
114,1,9,9,9,Hogar - Muebles
114,1,10,10,10,Instrumentos Musicales
114,1,11,11,11,Joyas - Relojes
114,1,12,12,12,Juguetes - Juegos
114,1,13,13,13,Libros - Revistas
114,1,14,14,14,Ni?os - Beb?s
114,1,14,1050,1050,Alimentaci?n para Bebes
114,1,14,1051,1051,Andadores
114,1,14,1052,1052,Caminadores
114,1,14,1053,1053,Autitos
114,1,14,1054,1054,Art?culos de Bebes para Ba?o
114,1,14,1055,1055,Cochecitos para Bebes
114,1,14,1056,1056,Corralitos para Bebes
114,1,14,1057,1057,Cuarto de Bebe
114,1,14,1058,1058,Juguetes para Bebes
